#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	5.29766
firstFrontCount	5
frontCount	28
avgEvalTime	1.2783e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.477093	2	0.477093	6.28808	-0.293838	-1.29384	



#Generation 23 / 100
currentGen	23
evaluateCount	1150
totalTime	9.36813
firstFrontCount	50
frontCount	1
avgEvalTime	9.55459e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.444563	2	0.444563	6.7482	-0.00106677	-1.00107	
0.681628	0	0.681628	1.46708	-0.134651	-5.13465	
0.444563	2	0.444563	6.7482	-0.00106677	-1.00107	
0.555575	2	0.555575	5.39981	-1.00018	-2.00018	
0.555845	1	0.555845	3.59813	-0.00260191	-3.0026	
0.66874	1	0.66874	2.9907	-1.01866	-4.01866	
0.681152	0	0.681152	1.4681	-0.130364	-5.13036	
0.450551	2	0.450551	6.65851	-0.054961	-1.05496	
0.465212	2	0.465212	6.44868	-0.186905	-1.18691	
0.590455	1	0.590455	3.38722	-0.314096	-3.3141	
0.571163	1	0.571163	3.50162	-0.140471	-3.14047	
0.51429	2	0.51429	5.83329	-0.628606	-1.62861	
0.483151	2	0.483151	6.20924	-0.348355	-1.34836	
0.531506	2	0.531506	5.64434	-0.783551	-1.78355	
0.52539	2	0.52539	5.71005	-0.728506	-1.72851	
0.475185	2	0.475185	6.31333	-0.276666	-1.27667	
0.629266	1	0.629266	3.1783	-0.663398	-3.6634	
0.494672	2	0.494672	6.06462	-0.452048	-1.45205	
0.56135	1	0.56135	3.56284	-0.0521538	-3.05215	
0.537113	2	0.537113	5.58542	-0.834017	-1.83402	
0.50094	2	0.50094	5.98874	-0.508463	-1.50846	
0.613549	1	0.613549	3.25973	-0.521938	-3.52194	
0.571019	1	0.571019	3.50251	-0.139169	-3.13917	
0.619131	1	0.619131	3.23033	-0.57218	-3.57218	
0.486584	2	0.486584	6.16544	-0.379252	-1.37925	
0.520479	2	0.520479	5.76392	-0.684315	-1.68432	
0.542842	2	0.542842	5.52647	-0.88558	-1.88558	
0.507223	2	0.507223	5.91456	-0.565003	-1.565	
0.498859	2	0.498859	6.01373	-0.489729	-1.48973	
0.649999	1	0.649999	3.07693	-0.849995	-3.85	
0.607909	1	0.607909	3.28996	-0.471185	-3.47118	
0.474088	2	0.474088	6.32794	-0.266789	-1.26679	
0.593416	1	0.593416	3.37032	-0.340743	-3.34074	
0.656574	1	0.656574	3.04611	-0.90917	-3.90917	
0.599073	1	0.599073	3.33849	-0.391653	-3.39165	
0.54047	2	0.54047	5.55073	-0.864226	-1.86423	
0.605317	1	0.605317	3.30405	-0.447853	-3.44785	
0.547505	2	0.547505	5.4794	-0.927547	-1.92755	
0.661239	1	0.661239	3.02463	-0.951149	-3.95115	
0.645084	1	0.645084	3.10037	-0.805756	-3.80576	
0.521527	2	0.521527	5.75234	-0.693742	-1.69374	
0.469635	2	0.469635	6.38794	-0.226712	-1.22671	
0.490396	2	0.490396	6.1175	-0.413564	-1.41356	
0.600763	1	0.600763	3.3291	-0.406863	-3.40686	
0.551856	2	0.551856	5.4362	-0.966706	-1.96671	
0.468809	2	0.468809	6.39919	-0.219281	-1.21928	
0.507673	2	0.507673	5.90931	-0.569059	-1.56906	
0.548022	2	0.548022	5.47424	-0.932195	-1.93219	
0.490072	2	0.490072	6.12155	-0.410646	-1.41065	
0.465613	2	0.465613	6.44311	-0.190521	-1.19052	



#Generation 24 / 100
currentGen	24
evaluateCount	1200
totalTime	9.5086
firstFrontCount	50
frontCount	1
avgEvalTime	8.45357e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.681628	0	0.681628	1.46708	-0.134651	-5.13465	
0.444563	2	0.444563	6.7482	-0.00106677	-1.00107	
0.681628	0	0.681628	1.46708	-0.134651	-5.13465	
0.555575	2	0.555575	5.39981	-1.00018	-2.00018	
0.555845	1	0.555845	3.59813	-0.00260191	-3.0026	
0.66874	1	0.66874	2.9907	-1.01866	-4.01866	
0.681152	0	0.681152	1.4681	-0.130364	-5.13036	
0.463686	2	0.463686	6.4699	-0.173172	-1.17317	
0.580228	1	0.580228	3.44692	-0.222053	-3.22205	
0.450551	2	0.450551	6.65851	-0.054961	-1.05496	
0.593416	1	0.593416	3.37032	-0.340743	-3.34074	
0.537113	2	0.537113	5.58542	-0.834017	-1.83402	
0.499544	2	0.499544	6.00548	-0.495892	-1.49589	
0.512879	2	0.512879	5.84933	-0.61591	-1.61591	
0.529523	2	0.529523	5.66547	-0.765709	-1.76571	
0.599073	1	0.599073	3.33849	-0.391653	-3.39165	
0.476199	2	0.476199	6.29988	-0.285793	-1.28579	
0.52539	2	0.52539	5.71005	-0.728506	-1.72851	
0.619131	1	0.619131	3.23033	-0.57218	-3.57218	
0.607909	1	0.607909	3.28996	-0.471185	-3.47118	
0.656449	1	0.656449	3.0467	-0.908038	-3.90804	
0.506602	2	0.506602	5.9218	-0.559421	-1.55942	
0.645084	1	0.645084	3.10037	-0.805756	-3.80576	
0.639067	1	0.639067	3.12956	-0.751599	-3.7516	
0.569094	1	0.569094	3.51436	-0.121843	-3.12184	
0.519311	2	0.519311	5.77689	-0.673795	-1.67379	
0.483053	2	0.483053	6.21049	-0.34748	-1.34748	
0.62006	1	0.62006	3.22549	-0.58054	-3.58054	
0.57311	1	0.57311	3.48973	-0.15799	-3.15799	
0.494672	2	0.494672	6.06462	-0.452048	-1.45205	
0.629266	1	0.629266	3.1783	-0.663398	-3.6634	
0.607909	1	0.607909	3.28996	-0.471185	-3.47118	
0.629266	1	0.629266	3.1783	-0.663398	-3.6634	
0.444813	2	0.444813	6.7444	-0.00332145	-1.00332	
0.450301	2	0.450301	6.66221	-0.0527063	-1.05271	
0.494672	2	0.494672	6.06462	-0.452048	-1.45205	
0.520479	2	0.520479	5.76392	-0.684315	-1.68432	
0.486584	2	0.486584	6.16544	-0.379252	-1.37925	
0.56135	1	0.56135	3.56284	-0.0521538	-3.05215	
0.471866	2	0.471866	6.35773	-0.246796	-1.2468	
0.542842	2	0.542842	5.52647	-0.88558	-1.88558	
0.663221	1	0.663221	3.01559	-0.96899	-3.96899	
0.542842	2	0.542842	5.52647	-0.88558	-1.88558	
0.474088	2	0.474088	6.32794	-0.266789	-1.26679	
0.486584	2	0.486584	6.16544	-0.379252	-1.37925	
0.557174	1	0.557174	3.58954	-0.0145675	-3.01457	
0.640332	1	0.640332	3.12338	-0.762992	-3.76299	
0.56135	1	0.56135	3.56284	-0.0521538	-3.05215	
0.465365	2	0.465365	6.44655	-0.188286	-1.18829	
0.468809	2	0.468809	6.39919	-0.219281	-1.21928	



#Generation 25 / 100
currentGen	25
evaluateCount	1250
totalTime	9.642
firstFrontCount	49
frontCount	2
avgEvalTime	8.77082e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.681175	0	0.681175	1.46805	-0.130576	-5.13058	
0.444563	3	0.444563	8.9976	-1.00107	-0.00106677	
0.444563	2	0.444563	6.7482	-0.00106677	-1.00107	
0.555575	2	0.555575	5.39981	-1.00018	-2.00018	
0.555845	1	0.555845	3.59813	-0.00260191	-3.0026	
0.671567	0	0.671567	1.48905	-0.0441047	-5.0441	
0.483053	2	0.483053	6.21049	-0.34748	-1.34748	
0.656449	1	0.656449	3.0467	-0.908038	-3.90804	
0.463686	2	0.463686	6.4699	-0.173172	-1.17317	
0.494779	2	0.494779	6.06331	-0.453011	-1.45301	
0.62006	1	0.62006	3.22549	-0.58054	-3.58054	
0.543333	2	0.543333	5.52147	-0.89	-1.89	
0.449467	2	0.449467	6.67457	-0.0452023	-1.0452	
0.580228	1	0.580228	3.44692	-0.222053	-3.22205	
0.598212	1	0.598212	3.3433	-0.383908	-3.38391	
0.536199	2	0.536199	5.59494	-0.82579	-1.82579	
0.58899	1	0.58899	3.39564	-0.300914	-3.30091	
0.45579	2	0.45579	6.58198	-0.102112	-1.10211	
0.630772	1	0.630772	3.17072	-0.676946	-3.67695	
0.506602	2	0.506602	5.9218	-0.559421	-1.55942	
0.614828	1	0.614828	3.25294	-0.533455	-3.53346	
0.499544	2	0.499544	6.00548	-0.495892	-1.49589	
0.572854	1	0.572854	3.49129	-0.155685	-3.15568	
0.458308	2	0.458308	6.54582	-0.124768	-1.12477	
0.601704	1	0.601704	3.32389	-0.415335	-3.41534	
0.566927	1	0.566927	3.52779	-0.102346	-3.10235	
0.515419	2	0.515419	5.82051	-0.638772	-1.63877	
0.586246	1	0.586246	3.41154	-0.276212	-3.27621	
0.542842	2	0.542842	5.52647	-0.88558	-1.88558	
0.639067	1	0.639067	3.12956	-0.751599	-3.7516	
0.532421	2	0.532421	5.63464	-0.791788	-1.79179	
0.56135	1	0.56135	3.56284	-0.0521538	-3.05215	
0.680123	0	0.680123	1.47032	-0.121103	-5.1211	
0.652204	1	0.652204	3.06652	-0.869838	-3.86984	
0.463493	2	0.463493	6.47259	-0.171439	-1.17144	
0.607909	1	0.607909	3.28996	-0.471185	-3.47118	
0.608714	1	0.608714	3.28562	-0.478426	-3.47843	
0.648358	1	0.648358	3.08471	-0.835225	-3.83523	
0.444813	2	0.444813	6.7444	-0.00332145	-1.00332	
0.57012	1	0.57012	3.50804	-0.131076	-3.13108	
0.513087	2	0.513087	5.84696	-0.617784	-1.61778	
0.498182	2	0.498182	6.02189	-0.483639	-1.48364	
0.524284	2	0.524284	5.72209	-0.718559	-1.71856	
0.559355	1	0.559355	3.57555	-0.0341938	-3.03419	
0.520479	2	0.520479	5.76392	-0.684315	-1.68432	
0.510535	2	0.510535	5.87619	-0.594812	-1.59481	
0.645084	1	0.645084	3.10037	-0.805756	-3.80576	
0.656449	1	0.656449	3.0467	-0.908038	-3.90804	
0.520479	2	0.520479	5.76392	-0.684315	-1.68432	
0.527508	2	0.527508	5.68712	-0.747574	-1.74757	



#Generation 26 / 100
currentGen	26
evaluateCount	1300
totalTime	9.78452
firstFrontCount	49
frontCount	2
avgEvalTime	8.85479e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.681183	0	0.681183	1.46803	-0.130645	-5.13065	
0.447069	2	0.447069	6.71038	-0.0236197	-1.02362	
0.555845	1	0.555845	3.59813	-0.00260191	-3.0026	
0.55661	2	0.55661	5.38977	-1.00949	-2.00949	
0.667047	0	0.667047	1.49915	-0.0034203	-5.00342	
0.656496	1	0.656496	3.04648	-0.908466	-3.90847	
0.58899	1	0.58899	3.39564	-0.300914	-3.30091	
0.525927	2	0.525927	5.70421	-0.733346	-1.73335	
0.475975	2	0.475975	6.30285	-0.283773	-1.28377	
0.519199	2	0.519199	5.77813	-0.672788	-1.67279	
0.573185	1	0.573185	3.48928	-0.158664	-3.15866	
0.535389	2	0.535389	5.60341	-0.818499	-1.8185	
0.468502	2	0.468502	6.40339	-0.216517	-1.21652	
0.506602	2	0.506602	5.9218	-0.559421	-1.55942	
0.552637	2	0.552637	5.42852	-0.973735	-1.97374	
0.4855	2	0.4855	6.1792	-0.369498	-1.3695	
0.49391	2	0.49391	6.07398	-0.44519	-1.44519	
0.561938	1	0.561938	3.55911	-0.0574376	-3.05744	
0.572831	1	0.572831	3.49143	-0.155475	-3.15548	
0.544224	2	0.544224	5.51243	-0.89802	-1.89802	
0.448576	2	0.448576	6.68783	-0.0371818	-1.03718	
0.455049	2	0.455049	6.5927	-0.0954378	-1.09544	
0.512614	2	0.512614	5.85236	-0.613525	-1.61353	
0.538563	2	0.538563	5.57038	-0.84707	-1.84707	
0.499763	2	0.499763	6.00285	-0.497866	-1.49787	
0.594066	1	0.594066	3.36663	-0.346594	-3.34659	
0.628315	1	0.628315	3.18312	-0.654833	-3.65483	
0.62006	1	0.62006	3.22549	-0.58054	-3.58054	
0.671405	0	0.671405	1.48941	-0.0426412	-5.04264	
0.679512	0	0.679512	1.47164	-0.115606	-5.11561	
0.608628	1	0.608628	3.28608	-0.477648	-3.47765	
0.464502	2	0.464502	6.45853	-0.180518	-1.18052	
0.635308	1	0.635308	3.14808	-0.717774	-3.71777	
0.494779	2	0.494779	6.06331	-0.453011	-1.45301	
0.461808	2	0.461808	6.49621	-0.15627	-1.15627	
0.561443	1	0.561443	3.56225	-0.0529853	-3.05299	
0.483053	2	0.483053	6.21049	-0.34748	-1.34748	
0.614712	1	0.614712	3.25356	-0.53241	-3.53241	
0.601704	1	0.601704	3.32389	-0.415335	-3.41534	
0.631718	1	0.631718	3.16597	-0.685466	-3.68547	
0.643325	1	0.643325	3.10885	-0.789927	-3.78993	
0.649974	1	0.649974	3.07705	-0.849763	-3.84976	
0.62006	1	0.62006	3.22549	-0.58054	-3.58054	
0.614828	1	0.614828	3.25294	-0.533455	-3.53346	
0.608714	1	0.608714	3.28562	-0.478426	-3.47843	
0.555599	2	0.555599	5.39958	-1.00039	-2.00039	
0.45579	2	0.45579	6.58198	-0.102112	-1.10211	
0.483053	2	0.483053	6.21049	-0.34748	-1.34748	
0.652191	1	0.652191	3.06659	-0.869715	-3.86972	
0.458308	2	0.458308	6.54582	-0.124768	-1.12477	



#Generation 27 / 100
currentGen	27
evaluateCount	1350
totalTime	9.93995
firstFrontCount	49
frontCount	2
avgEvalTime	8.74282e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.44825	2	0.44825	6.69269	-0.0342505	-1.03425	
0.680283	0	0.680283	1.46998	-0.122543	-5.12254	
0.556469	2	0.556469	5.39114	-1.00822	-2.00822	
0.555845	1	0.555845	3.59813	-0.00260191	-3.0026	
0.655112	1	0.655112	3.05291	-0.896005	-3.896	
0.667047	0	0.667047	1.49915	-0.0034203	-5.00342	
0.484629	2	0.484629	6.1903	-0.361665	-1.36166	
0.508425	2	0.508425	5.90057	-0.575826	-1.57583	
0.463651	2	0.463651	6.47039	-0.172855	-1.17286	
0.58895	1	0.58895	3.39587	-0.30055	-3.30055	
0.473478	2	0.473478	6.33609	-0.261303	-1.2613	
0.561938	1	0.561938	3.55911	-0.0574376	-3.05744	
0.543976	2	0.543976	5.51495	-0.895782	-1.89578	
0.45397	2	0.45397	6.60837	-0.0857293	-1.08573	
0.573185	1	0.573185	3.48928	-0.158664	-3.15866	
0.549454	2	0.549454	5.45997	-0.945086	-1.94509	
0.615823	1	0.615823	3.24769	-0.542408	-3.54241	
0.48829	2	0.48829	6.14388	-0.394614	-1.39461	
0.534665	2	0.534665	5.61099	-0.811984	-1.81198	
0.627869	1	0.627869	3.18538	-0.65082	-3.65082	
0.601704	1	0.601704	3.32389	-0.415335	-3.41534	
0.506602	2	0.506602	5.9218	-0.559421	-1.55942	
0.572711	1	0.572711	3.49216	-0.154401	-3.1544	
0.519199	2	0.519199	5.77813	-0.672788	-1.67279	
0.594066	1	0.594066	3.36663	-0.346594	-3.34659	
0.538298	2	0.538298	5.57313	-0.844678	-1.84468	
0.670464	0	0.670464	1.49151	-0.0341724	-5.03417	
0.519199	2	0.519199	5.77813	-0.672788	-1.67279	
0.493827	2	0.493827	6.075	-0.444442	-1.44444	
0.638353	1	0.638353	3.13306	-0.745177	-3.74518	
0.448576	2	0.448576	6.68783	-0.0371818	-1.03718	
0.475975	2	0.475975	6.30285	-0.283773	-1.28377	
0.525927	2	0.525927	5.70421	-0.733346	-1.73335	
0.606013	1	0.606013	3.30026	-0.454116	-3.45412	
0.679512	0	0.679512	1.47164	-0.115606	-5.11561	
0.609953	1	0.609953	3.27894	-0.489581	-3.48958	
0.554726	2	0.554726	5.40807	-0.992538	-1.99254	
0.461808	2	0.461808	6.49621	-0.15627	-1.15627	
0.499763	2	0.499763	6.00285	-0.497866	-1.49787	
0.496523	2	0.496523	6.04201	-0.46871	-1.46871	
0.523857	2	0.523857	5.72675	-0.714712	-1.71471	
0.457886	2	0.457886	6.55185	-0.120974	-1.12097	
0.475975	2	0.475975	6.30285	-0.283773	-1.28377	
0.558925	1	0.558925	3.5783	-0.0303216	-3.03032	
0.631718	1	0.631718	3.16597	-0.685466	-3.68547	
0.499763	2	0.499763	6.00285	-0.497866	-1.49787	
0.649974	1	0.649974	3.07705	-0.849763	-3.84976	
0.613901	1	0.613901	3.25785	-0.525109	-3.52511	
0.643325	1	0.643325	3.10885	-0.789927	-3.78993	
0.458308	2	0.458308	6.54582	-0.124768	-1.12477	



#Generation 28 / 100
currentGen	28
evaluateCount	1400
totalTime	10.0828
firstFrontCount	50
frontCount	1
avgEvalTime	7.8844e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.680546	0	0.680546	1.46941	-0.124918	-5.12492	
0.44562	2	0.44562	6.73219	-0.010579	-1.01058	
0.558106	1	0.558106	3.58355	-0.0229563	-3.02296	
0.555356	2	0.555356	5.40195	-0.9982	-1.9982	
0.667047	0	0.667047	1.49915	-0.0034203	-5.00342	
0.656709	1	0.656709	3.04549	-0.91038	-3.91038	
0.458944	2	0.458944	6.53675	-0.130492	-1.13049	
0.484629	2	0.484629	6.1903	-0.361665	-1.36166	
0.615828	1	0.615828	3.24766	-0.542455	-3.54245	
0.571698	1	0.571698	3.49835	-0.14528	-3.14528	
0.473739	2	0.473739	6.3326	-0.263652	-1.26365	
0.448576	2	0.448576	6.68783	-0.0371818	-1.03718	
0.526302	2	0.526302	5.70015	-0.736716	-1.73672	
0.549454	2	0.549454	5.45997	-0.945086	-1.94509	
0.48829	2	0.48829	6.14388	-0.394614	-1.39461	
0.601144	1	0.601144	3.32699	-0.410298	-3.4103	
0.473478	2	0.473478	6.33609	-0.261303	-1.2613	
0.589026	1	0.589026	3.39543	-0.301236	-3.30124	
0.500403	2	0.500403	5.99517	-0.503627	-1.50363	
0.538298	2	0.538298	5.57313	-0.844678	-1.84468	
0.604363	1	0.604363	3.30927	-0.43927	-3.43927	
0.505655	2	0.505655	5.9329	-0.550892	-1.55089	
0.677721	0	0.677721	1.47553	-0.0994909	-5.09949	
0.631718	1	0.631718	3.16597	-0.685466	-3.68547	
0.512444	2	0.512444	5.8543	-0.611993	-1.61199	
0.523857	2	0.523857	5.72675	-0.714712	-1.71471	
0.573156	1	0.573156	3.48945	-0.158405	-3.15841	
0.473478	2	0.473478	6.33609	-0.261303	-1.2613	
0.493879	2	0.493879	6.07436	-0.444911	-1.44491	
0.638353	1	0.638353	3.13306	-0.745177	-3.74518	
0.627793	1	0.627793	3.18577	-0.650134	-3.65013	
0.647276	1	0.647276	3.08987	-0.825488	-3.82549	
0.580273	1	0.580273	3.44665	-0.222458	-3.22246	
0.586688	1	0.586688	3.40896	-0.280195	-3.2802	
0.554726	2	0.554726	5.40807	-0.992538	-1.99254	
0.534665	2	0.534665	5.61099	-0.811984	-1.81198	
0.543976	2	0.543976	5.51495	-0.895782	-1.89578	
0.543976	2	0.543976	5.51495	-0.895782	-1.89578	
0.655112	1	0.655112	3.05291	-0.896005	-3.896	
0.621171	1	0.621171	3.21973	-0.590539	-3.59054	
0.622644	1	0.622644	3.21211	-0.603794	-3.60379	
0.519418	2	0.519418	5.77569	-0.674765	-1.67477	
0.581432	1	0.581432	3.43978	-0.232888	-3.23289	
0.519199	2	0.519199	5.77813	-0.672788	-1.67279	
0.512068	2	0.512068	5.85859	-0.608616	-1.60862	
0.496833	2	0.496833	6.03824	-0.471499	-1.4715	
0.508425	2	0.508425	5.90057	-0.575826	-1.57583	
0.53511	2	0.53511	5.60632	-0.81599	-1.81599	
0.640947	1	0.640947	3.12038	-0.768524	-3.76852	
0.643326	1	0.643326	3.10884	-0.789936	-3.78994	



#Generation 29 / 100
currentGen	29
evaluateCount	1450
totalTime	10.2374
firstFrontCount	50
frontCount	1
avgEvalTime	7.78177e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.445066	2	0.445066	6.74057	-0.00559532	-1.0056	
0.680546	0	0.680546	1.46941	-0.124918	-5.12492	
0.680546	0	0.680546	1.46941	-0.124918	-5.12492	
0.558106	1	0.558106	3.58355	-0.0229563	-3.02296	
0.555356	2	0.555356	5.40195	-0.9982	-1.9982	
0.667047	0	0.667047	1.49915	-0.0034203	-5.00342	
0.65702	1	0.65702	3.04405	-0.913177	-3.91318	
0.573017	1	0.573017	3.4903	-0.157154	-3.15715	
0.461094	2	0.461094	6.50627	-0.149844	-1.14984	
0.589026	1	0.589026	3.39543	-0.301236	-3.30124	
0.497289	2	0.497289	6.03271	-0.4756	-1.4756	
0.484895	2	0.484895	6.18691	-0.364056	-1.36406	
0.451075	2	0.451075	6.65078	-0.0596722	-1.05967	
0.471362	2	0.471362	6.36453	-0.24226	-1.24226	
0.478852	2	0.478852	6.26498	-0.309669	-1.30967	
0.615518	1	0.615518	3.2493	-0.539658	-3.53966	
0.602621	1	0.602621	3.31883	-0.423593	-3.42359	
0.526302	2	0.526302	5.70015	-0.736716	-1.73672	
0.530956	2	0.530956	5.65018	-0.778606	-1.77861	
0.598015	1	0.598015	3.3444	-0.382135	-3.38213	
0.515574	2	0.515574	5.81876	-0.640164	-1.64016	
0.627245	1	0.627245	3.18855	-0.645204	-3.6452	
0.672824	0	0.672824	1.48627	-0.0554166	-5.05542	
0.627793	1	0.627793	3.18577	-0.650134	-3.65013	
0.638353	1	0.638353	3.13306	-0.745177	-3.74518	
0.50916	2	0.50916	5.89205	-0.582444	-1.58244	
0.615828	1	0.615828	3.24766	-0.542455	-3.54245	
0.538298	2	0.538298	5.57313	-0.844678	-1.84468	
0.499122	2	0.499122	6.01055	-0.492099	-1.4921	
0.535946	2	0.535946	5.59758	-0.823511	-1.82351	
0.549454	2	0.549454	5.45997	-0.945086	-1.94509	
0.521358	2	0.521358	5.7542	-0.692222	-1.69222	
0.543499	2	0.543499	5.51979	-0.891491	-1.89149	
0.505655	2	0.505655	5.9329	-0.550892	-1.55089	
0.484367	2	0.484367	6.19366	-0.359299	-1.3593	
0.554731	2	0.554731	5.40803	-0.99258	-1.99258	
0.474041	2	0.474041	6.32857	-0.266367	-1.26637	
0.558106	1	0.558106	3.58355	-0.0229563	-3.02296	
0.647276	1	0.647276	3.08987	-0.825488	-3.82549	
0.642052	1	0.642052	3.11501	-0.778472	-3.77847	
0.547222	2	0.547222	5.48223	-0.925001	-1.925	
0.651343	1	0.651343	3.07058	-0.862084	-3.86208	
0.652711	1	0.652711	3.06415	-0.874395	-3.8744	
0.644867	1	0.644867	3.10142	-0.803802	-3.8038	
0.518141	2	0.518141	5.78993	-0.663272	-1.66327	
0.545429	2	0.545429	5.50026	-0.908857	-1.90886	
0.447653	2	0.447653	6.70162	-0.0288747	-1.02887	
0.519199	2	0.519199	5.77813	-0.672788	-1.67279	
0.656709	1	0.656709	3.04549	-0.91038	-3.91038	
0.449587	2	0.449587	6.67279	-0.0462822	-1.04628	



#Generation 30 / 100
currentGen	30
evaluateCount	1500
totalTime	10.3669
firstFrontCount	49
frontCount	2
avgEvalTime	1.04597e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.682029	0	0.682029	1.46621	-0.138259	-5.13826	
0.445066	3	0.445066	8.98743	-1.0056	-0.00559532	
0.444802	2	0.444802	6.74457	-0.00322178	-1.00322	
0.558106	1	0.558106	3.58355	-0.0229563	-3.02296	
0.555356	2	0.555356	5.40195	-0.9982	-1.9982	
0.65702	1	0.65702	3.04405	-0.913177	-3.91318	
0.667047	0	0.667047	1.49915	-0.0034203	-5.00342	
0.617676	1	0.617676	3.23794	-0.559088	-3.55909	
0.599489	1	0.599489	3.33617	-0.395401	-3.3954	
0.472883	2	0.472883	6.34407	-0.255944	-1.25594	
0.484895	2	0.484895	6.18691	-0.364056	-1.36406	
0.642052	1	0.642052	3.11501	-0.778472	-3.77847	
0.451013	2	0.451013	6.6517	-0.0591145	-1.05911	
0.461094	2	0.461094	6.50627	-0.149844	-1.14984	
0.563029	1	0.563029	3.55222	-0.0672582	-3.06726	
0.627793	1	0.627793	3.18577	-0.650134	-3.65013	
0.543499	2	0.543499	5.51979	-0.891491	-1.89149	
0.460696	2	0.460696	6.51188	-0.146268	-1.14627	
0.530956	2	0.530956	5.65018	-0.778606	-1.77861	
0.577876	1	0.577876	3.46095	-0.200887	-3.20089	
0.521358	2	0.521358	5.7542	-0.692222	-1.69222	
0.573017	1	0.573017	3.4903	-0.157154	-3.15715	
0.497289	2	0.497289	6.03271	-0.4756	-1.4756	
0.586105	1	0.586105	3.41236	-0.274945	-3.27495	
0.652711	1	0.652711	3.06415	-0.874395	-3.8744	
0.589026	1	0.589026	3.39543	-0.301236	-3.30124	
0.597346	1	0.597346	3.34815	-0.37611	-3.37611	
0.669568	0	0.669568	1.4935	-0.0261108	-5.02611	
0.644867	1	0.644867	3.10142	-0.803802	-3.8038	
0.680546	0	0.680546	1.46941	-0.124918	-5.12492	
0.623756	1	0.623756	3.20638	-0.6138	-3.6138	
0.536706	2	0.536706	5.58965	-0.830358	-1.83036	
0.474041	2	0.474041	6.32857	-0.266367	-1.26637	
0.537962	2	0.537962	5.5766	-0.841662	-1.84166	
0.448555	2	0.448555	6.68814	-0.0369991	-1.037	
0.511011	2	0.511011	5.87071	-0.599102	-1.5991	
0.549454	2	0.549454	5.45997	-0.945086	-1.94509	
0.484367	2	0.484367	6.19366	-0.359299	-1.3593	
0.479187	2	0.479187	6.2606	-0.312685	-1.31268	
0.515574	2	0.515574	5.81876	-0.640164	-1.64016	
0.479261	2	0.479261	6.25963	-0.313351	-1.31335	
0.550871	2	0.550871	5.44593	-0.957835	-1.95783	
0.497289	2	0.497289	6.03271	-0.4756	-1.4756	
0.525326	2	0.525326	5.71074	-0.727935	-1.72793	
0.515574	2	0.515574	5.81876	-0.640164	-1.64016	
0.499122	2	0.499122	6.01055	-0.492099	-1.4921	
0.574245	1	0.574245	3.48283	-0.168205	-3.1682	
0.502032	2	0.502032	5.97571	-0.518291	-1.51829	
0.505574	2	0.505574	5.93385	-0.550165	-1.55017	
0.555356	2	0.555356	5.40195	-0.9982	-1.9982	



#Generation 31 / 100
currentGen	31
evaluateCount	1550
totalTime	10.5218
firstFrontCount	50
frontCount	1
avgEvalTime	1.11408e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.682029	0	0.682029	1.46621	-0.138259	-5.13826	
0.682029	0	0.682029	1.46621	-0.138259	-5.13826	
0.444802	2	0.444802	6.74457	-0.00322178	-1.00322	
0.444802	2	0.444802	6.74457	-0.00322178	-1.00322	
0.555356	2	0.555356	5.40195	-0.9982	-1.9982	
0.558106	1	0.558106	3.58355	-0.0229563	-3.02296	
0.667047	0	0.667047	1.49915	-0.0034203	-5.00342	
0.657693	1	0.657693	3.04093	-0.919233	-3.91923	
0.485487	2	0.485487	6.17937	-0.369379	-1.36938	
0.505188	2	0.505188	5.93838	-0.546695	-1.5467	
0.617676	1	0.617676	3.23794	-0.559088	-3.55909	
0.604909	1	0.604909	3.30628	-0.444185	-3.44419	
0.470165	2	0.470165	6.38074	-0.231482	-1.23148	
0.573017	1	0.573017	3.4903	-0.157154	-3.15715	
0.586105	1	0.586105	3.41236	-0.274945	-3.27495	
0.461094	2	0.461094	6.50627	-0.149844	-1.14984	
0.544106	2	0.544106	5.51363	-0.896955	-1.89696	
0.47438	2	0.47438	6.32404	-0.269422	-1.26942	
0.483068	2	0.483068	6.21031	-0.347612	-1.34761	
0.511011	2	0.511011	5.87071	-0.599102	-1.5991	
0.640004	1	0.640004	3.12498	-0.760034	-3.76003	
0.455892	2	0.455892	6.58051	-0.103026	-1.10303	
0.570073	1	0.570073	3.50832	-0.130658	-3.13066	
0.627793	1	0.627793	3.18577	-0.650134	-3.65013	
0.669568	0	0.669568	1.4935	-0.0261108	-5.02611	
